Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Morocco,MAR,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.4867902100459
Morocco,MAR,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.6341801323036
Morocco,MAR,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.4399801016561
Morocco,MAR,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.4926498510091
Morocco,MAR,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.2595077231236
Morocco,MAR,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.0694074271171
Morocco,MAR,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.0427572103275
Morocco,MAR,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.4994367386153
Morocco,MAR,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.0951754132603
Morocco,MAR,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.3519017674523
Morocco,MAR,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.2034199748533
Morocco,MAR,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.7645157681426
Morocco,MAR,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.7051106574687
Morocco,MAR,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.2909327287831
Morocco,MAR,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.1231708808284
Morocco,MAR,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.6233838094129
Morocco,MAR,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.9155541111243
Morocco,MAR,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.6848450965363
Morocco,MAR,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.1221436201317
Morocco,MAR,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.9166062247151
Morocco,MAR,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.9197519672191
Morocco,MAR,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.3843170354294
Morocco,MAR,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.2534705826801
Morocco,MAR,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.8984372854357
Morocco,MAR,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.6559332140727
Morocco,MAR,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8261819316586
Morocco,MAR,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.2550867423431
Morocco,MAR,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.8671878550975
Morocco,MAR,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.939063982818
Morocco,MAR,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.3300503273987
Morocco,MAR,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.4222289338568
Morocco,MAR,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.7371562013492
Morocco,MAR,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.0016488046167
Morocco,MAR,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.4450402144772
Morocco,MAR,2021,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.971239984035492
Morocco,MAR,2020,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96220999956131
Morocco,MAR,2019,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.951110005378723
Morocco,MAR,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.94147002696991
Morocco,MAR,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.930190026760101
Morocco,MAR,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.912949979305267
Morocco,MAR,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.91373997926712
Morocco,MAR,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.912400007247925
Morocco,MAR,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.905049979686737
Morocco,MAR,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.898289978504181
Morocco,MAR,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.895079970359802
Morocco,MAR,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.889819979667664
Morocco,MAR,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.886529982089996
Morocco,MAR,2004,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.883870005607605
Morocco,MAR,2003,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.879809975624084
Morocco,MAR,2002,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.868110001087189
Morocco,MAR,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.854349970817566
Morocco,MAR,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.831789970397949
Morocco,MAR,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.808200001716614
Morocco,MAR,1998,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.780399978160858
Morocco,MAR,1997,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.761979997158051
Morocco,MAR,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.75084000825882
Morocco,MAR,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.740320026874542
Morocco,MAR,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.726769983768463
Morocco,MAR,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.714659988880157
Morocco,MAR,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.704779982566834
Morocco,MAR,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.700810015201569
Morocco,MAR,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.692330002784729
Morocco,MAR,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.662909984588623
Morocco,MAR,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.657890021800995
Morocco,MAR,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.656350016593933
Morocco,MAR,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.652379989624023
Morocco,MAR,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.650489985942841
Morocco,MAR,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.644869983196259
Morocco,MAR,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.643209993839264
Morocco,MAR,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.630890011787415
Morocco,MAR,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.618120014667511
Morocco,MAR,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.608690023422241
Morocco,MAR,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.601849973201752
Morocco,MAR,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.590969979763031
Morocco,MAR,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.579129993915558
Morocco,MAR,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.572889983654022
Morocco,MAR,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.558440029621124
Morocco,MAR,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.552510023117065
Morocco,MAR,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.516460001468658
Morocco,MAR,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.501429975032806
Morocco,MAR,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.028228759766
Morocco,MAR,2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.300598144531
Morocco,MAR,2020,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.9155807495117
Morocco,MAR,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.3192291259766
Morocco,MAR,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.3554306030273
Morocco,MAR,2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.4058609008789
Morocco,MAR,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.2610397338867
Morocco,MAR,2015,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.7169036865234
Morocco,MAR,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.4183883666992
Morocco,MAR,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.8462524414062
Morocco,MAR,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.4793472290039
Morocco,MAR,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.2471313476562
Morocco,MAR,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,82.4563827514648
Morocco,MAR,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,79.1504898071289
Morocco,MAR,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.3878326416016
Morocco,MAR,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.8074417114258
Morocco,MAR,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,84.0372009277344
Morocco,MAR,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,79.8199081420898
Morocco,MAR,2004,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.0426025390625
Morocco,MAR,2003,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.0088806152344
Morocco,MAR,2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.0738487243652
Morocco,MAR,2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.3503608703613
Morocco,MAR,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,58.6998596191406
Morocco,MAR,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.435791015625
Morocco,MAR,1998,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.4587097167969
Morocco,MAR,1997,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,51.3537483215332
Morocco,MAR,1996,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,49.4687309265137
Morocco,MAR,1995,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,47.5817184448242
Morocco,MAR,1994,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.5825614929199
Morocco,MAR,1993,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.4701805114746
Morocco,MAR,1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.0894889831543
Morocco,MAR,1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,46.172290802002
Morocco,MAR,1990,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,49.576961517334
Morocco,MAR,1989,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,43.1302604675293
Morocco,MAR,1988,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,50.0832786560059
Morocco,MAR,1987,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.6040687561035
Morocco,MAR,1986,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,54.4303588867188
Morocco,MAR,1985,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,56.0850486755371
Morocco,MAR,1984,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,48.2219200134277
Morocco,MAR,1983,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,47.5327186584473
Morocco,MAR,1982,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,46.9148216247559
Morocco,MAR,1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.13330078125
Morocco,MAR,1980,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,44.033130645752
Morocco,MAR,1979,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,41.8368797302246
Morocco,MAR,1978,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,39.1983795166016
Morocco,MAR,1977,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,36.225399017334
Morocco,MAR,1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,34.1290588378906
Morocco,MAR,1975,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,31.4975109100342
Morocco,MAR,1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,29.425609588623
Morocco,MAR,1973,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,28.7399291992188
Morocco,MAR,1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,27.7302494049072
Morocco,MAR,1971,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,28.068000793457
Morocco,MAR,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.0
Morocco,MAR,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.7
Morocco,MAR,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.5
Morocco,MAR,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.4
Morocco,MAR,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.3
Morocco,MAR,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.4
Morocco,MAR,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.6
Morocco,MAR,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.9
Morocco,MAR,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.4
Morocco,MAR,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.9
Morocco,MAR,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.5
Morocco,MAR,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.3
Morocco,MAR,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.1
Morocco,MAR,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.1
Morocco,MAR,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.2
Morocco,MAR,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.3
Morocco,MAR,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.5
Morocco,MAR,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.7
Morocco,MAR,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,45.9
Morocco,MAR,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,48.0
Morocco,MAR,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,50.2
Morocco,MAR,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.4
Morocco,MAR,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.6
Morocco,MAR,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.0
Morocco,MAR,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.5
Morocco,MAR,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.2
Morocco,MAR,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,65.0
Morocco,MAR,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,67.9
Morocco,MAR,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.9
Morocco,MAR,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.1
Morocco,MAR,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,77.3
Morocco,MAR,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.8
Morocco,MAR,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.5
Morocco,MAR,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88.6
Morocco,MAR,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.0
Morocco,MAR,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97.9
Morocco,MAR,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,103.2
Morocco,MAR,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,108.8
Morocco,MAR,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.8
Morocco,MAR,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.1
Morocco,MAR,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,127.7
Morocco,MAR,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,134.5
Morocco,MAR,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,141.3
Morocco,MAR,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,148.4
Morocco,MAR,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,155.3
Morocco,MAR,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,161.8
Morocco,MAR,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,167.8
Morocco,MAR,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.1
Morocco,MAR,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,177.7
Morocco,MAR,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.8
Morocco,MAR,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,185.9
Morocco,MAR,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,190.1
Morocco,MAR,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,194.7
Morocco,MAR,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,199.7
Morocco,MAR,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,205.0
Morocco,MAR,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,210.7
Morocco,MAR,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,216.2
Morocco,MAR,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,221.7
Morocco,MAR,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,226.9
Morocco,MAR,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,232.1
Morocco,MAR,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,236.9
Morocco,MAR,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.7
Morocco,MAR,2019,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.8
Morocco,MAR,2017,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.6
Morocco,MAR,2011,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.9
Morocco,MAR,2003,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,9.8
Morocco,MAR,1997,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,7.7
Morocco,MAR,1992,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,8.1
Morocco,MAR,1987,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,10.4
Morocco,MAR,2013,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.4
Morocco,MAR,2006,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,4.2
Morocco,MAR,2000,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,7.9
Morocco,MAR,1998,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,8.4
Morocco,MAR,1990,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,4.7
Morocco,MAR,1984,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,13.2
Morocco,MAR,2022,Population growth (annual %),SP.POP.GROW,1.02339197878946
Morocco,MAR,2021,Population growth (annual %),SP.POP.GROW,1.05148431222073
Morocco,MAR,2020,Population growth (annual %),SP.POP.GROW,1.05316017914606
Morocco,MAR,2019,Population growth (annual %),SP.POP.GROW,1.04358412669917
Morocco,MAR,2018,Population growth (annual %),SP.POP.GROW,1.1178970270223
Morocco,MAR,2017,Population growth (annual %),SP.POP.GROW,1.1916294240897
Morocco,MAR,2016,Population growth (annual %),SP.POP.GROW,1.22317023430594
Morocco,MAR,2015,Population growth (annual %),SP.POP.GROW,1.25305827289905
Morocco,MAR,2014,Population growth (annual %),SP.POP.GROW,1.3080629397791
Morocco,MAR,2013,Population growth (annual %),SP.POP.GROW,1.34423384293623
Morocco,MAR,2012,Population growth (annual %),SP.POP.GROW,1.35377246657382
Morocco,MAR,2011,Population growth (annual %),SP.POP.GROW,1.34266554348538
Morocco,MAR,2010,Population growth (annual %),SP.POP.GROW,1.30835154510463
Morocco,MAR,2009,Population growth (annual %),SP.POP.GROW,1.28110624620562
Morocco,MAR,2008,Population growth (annual %),SP.POP.GROW,1.28003720148764
Morocco,MAR,2007,Population growth (annual %),SP.POP.GROW,1.28772191974814
Morocco,MAR,2006,Population growth (annual %),SP.POP.GROW,1.30947924386268
Morocco,MAR,2005,Population growth (annual %),SP.POP.GROW,1.31905268782034
Morocco,MAR,2004,Population growth (annual %),SP.POP.GROW,1.2458784781145
Morocco,MAR,2003,Population growth (annual %),SP.POP.GROW,1.21926266518875
Morocco,MAR,2002,Population growth (annual %),SP.POP.GROW,1.27670558488657
Morocco,MAR,2001,Population growth (annual %),SP.POP.GROW,1.30709067761953
Morocco,MAR,2000,Population growth (annual %),SP.POP.GROW,1.33056292746569
Morocco,MAR,1999,Population growth (annual %),SP.POP.GROW,1.37640231495404
Morocco,MAR,1998,Population growth (annual %),SP.POP.GROW,1.43040873226662
Morocco,MAR,1997,Population growth (annual %),SP.POP.GROW,1.46345525327148
Morocco,MAR,1996,Population growth (annual %),SP.POP.GROW,1.4927847173982
Morocco,MAR,1995,Population growth (annual %),SP.POP.GROW,1.50568181853375
Morocco,MAR,1994,Population growth (annual %),SP.POP.GROW,1.51814756348818
Morocco,MAR,1993,Population growth (annual %),SP.POP.GROW,1.58613440097231
Morocco,MAR,1992,Population growth (annual %),SP.POP.GROW,1.63767566233961
Morocco,MAR,1991,Population growth (annual %),SP.POP.GROW,1.68397154027355
Morocco,MAR,1990,Population growth (annual %),SP.POP.GROW,1.7353448117643
Morocco,MAR,1989,Population growth (annual %),SP.POP.GROW,1.78624203551582
Morocco,MAR,1988,Population growth (annual %),SP.POP.GROW,1.87516165815164
Morocco,MAR,1987,Population growth (annual %),SP.POP.GROW,1.97596762086305
Morocco,MAR,1986,Population growth (annual %),SP.POP.GROW,2.16737522524319
Morocco,MAR,1985,Population growth (annual %),SP.POP.GROW,2.34564984631512
Morocco,MAR,1984,Population growth (annual %),SP.POP.GROW,2.45874480007799
Morocco,MAR,1983,Population growth (annual %),SP.POP.GROW,2.57241249301082
Morocco,MAR,1982,Population growth (annual %),SP.POP.GROW,2.62988991910437
Morocco,MAR,1981,Population growth (annual %),SP.POP.GROW,2.6567608259322
Morocco,MAR,1980,Population growth (annual %),SP.POP.GROW,2.62992874072176
Morocco,MAR,1979,Population growth (annual %),SP.POP.GROW,2.57786514580967
Morocco,MAR,1978,Population growth (annual %),SP.POP.GROW,2.56687493262411
Morocco,MAR,1977,Population growth (annual %),SP.POP.GROW,2.50245881173244
Morocco,MAR,1976,Population growth (annual %),SP.POP.GROW,2.45832432299941
Morocco,MAR,1975,Population growth (annual %),SP.POP.GROW,2.47146860129902
Morocco,MAR,1974,Population growth (annual %),SP.POP.GROW,2.47337141484608
Morocco,MAR,1973,Population growth (annual %),SP.POP.GROW,2.50552161442428
Morocco,MAR,1972,Population growth (annual %),SP.POP.GROW,2.54518813954411
Morocco,MAR,1971,Population growth (annual %),SP.POP.GROW,2.60387897876537
